latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
2023-10-08,16.7,23.2,12.6,0.00,12.2,21.6,0.00,0.00
2023-10-09,16.7,23.1,12.6,0.00,11.0,18.4,0.00,0.00
2023-10-10,16.5,21.3,12.3,0.00,20.6,38.2,0.00,0.00
2023-10-11,17.2,20.5,14.1,1.50,25.3,42.8,1.50,0.00
2023-10-12,15.0,16.0,13.0,15.50,16.9,36.7,15.50,0.00
2023-10-13,16.8,20.5,9.8,13.30,38.3,65.5,13.30,0.00
2023-10-14,9.6,13.3,6.7,0.30,20.7,38.2,0.30,0.00
2023-10-15,6.8,10.4,4.2,0.00,14.2,27.4,0.00,0.00
2023-10-16,7.7,11.9,2.3,0.00,19.1,33.5,0.00,0.00
2023-10-17,11.7,14.4,9.9,0.00,27.8,48.6,0.00,0.00
2023-10-18,13.0,16.6,10.1,7.30,33.2,55.1,7.30,0.00
2023-10-19,15.7,17.7,14.3,7.30,28.7,56.5,7.30,0.00
2023-10-20,14.1,16.0,11.9,9.90,17.9,32.0,9.90,0.00
2023-10-21,12.7,16.1,8.9,3.40,21.8,37.4,3.40,0.00
2023-10-22,9.9,15.1,6.7,0.00,12.7,23.0,0.00,0.00
2023-10-23,10.9,14.9,6.8,0.80,16.3,28.4,0.80,0.00
2023-10-24,10.3,14.1,7.2,3.20,17.4,32.4,3.20,0.00
2023-10-25,10.2,13.8,7.9,0.80,16.2,28.1,0.80,0.00
2023-10-26,11.1,15.6,7.2,2.60,18.2,32.4,2.60,0.00
2023-10-27,10.0,14.2,7.1,1.70,17.8,31.3,1.70,0.00
2023-10-28,11.8,15.2,8.9,10.60,26.1,43.9,10.60,0.00
2023-10-29,10.7,12.3,9.1,5.80,24.7,42.1,5.80,0.00
2023-10-30,10.7,14.4,6.5,0.80,18.4,33.5,0.80,0.00
2023-10-31,10.0,14.1,6.6,2.50,15.2,32.0,2.50,0.00
2023-11-01,12.0,13.6,9.5,11.20,32.0,60.5,11.20,0.00
2023-11-02,10.3,11.6,8.8,17.90,42.8,70.2,17.90,0.00
2023-11-03,9.4,13.1,6.9,5.70,27.2,49.0,5.70,0.00
2023-11-04,8.6,12.6,5.0,5.50,26.5,45.7,5.50,0.00
2023-11-05,8.9,12.6,6.1,0.10,29.6,50.4,0.10,0.00
2023-11-06,8.8,12.6,6.3,0.00,25.6,43.6,0.00,0.00
2023-11-07,7.8,11.8,5.3,0.10,26.0,43.9,0.10,0.00
2023-11-08,9.4,12.9,5.8,3.30,35.8,59.4,3.30,0.00
2023-11-09,8.0,10.5,5.8,0.10,23.5,43.9,0.10,0.00
2023-11-10,6.5,9.3,4.1,1.70,20.3,36.4,1.70,0.00
2023-11-11,5.3,10.1,2.8,0.00,14.5,25.2,0.00,0.00
2023-11-12,7.0,9.2,3.3,2.00,12.4,20.9,2.00,0.00
2023-11-13,12.2,14.8,8.6,12.50,37.6,68.0,12.50,0.00
2023-11-14,10.3,12.3,8.7,6.10,28.0,47.5,6.10,0.00
2023-11-15,8.5,11.6,4.5,0.00,27.4,49.0,0.00,0.00
2023-11-16,5.7,7.5,3.5,3.00,13.8,23.4,3.00,0.00
2023-11-17,6.2,10.2,3.5,1.30,14.6,24.8,1.30,0.00
2023-11-18,12.3,14.6,8.1,5.40,26.1,43.6,5.40,0.00
2023-11-19,11.9,13.9,10.2,0.00,30.4,54.4,0.00,0.00
2023-11-20,9.9,11.8,7.7,3.00,22.3,40.0,3.00,0.00
2023-11-21,9.2,11.1,5.4,0.70,21.9,38.5,0.70,0.00
2023-11-22,6.9,9.8,3.0,0.00,15.7,28.4,0.00,0.00
2023-11-23,10.6,12.1,8.4,0.20,25.4,44.6,0.20,0.00
2023-11-24,6.5,9.9,2.0,0.10,25.3,46.1,0.10,0.00
2023-11-25,1.5,5.2,-0.4,0.00,13.4,25.2,0.00,0.00
2023-11-26,3.8,9.8,-0.9,4.90,18.0,29.9,4.90,0.00
2023-11-27,7.7,9.6,4.9,5.10,22.4,37.4,5.10,0.00
2023-11-28,3.6,6.6,0.6,0.00,19.5,35.6,0.00,0.00
2023-11-29,1.2,4.3,-1.2,0.00,10.0,18.0,0.00,0.00
2023-11-30,0.1,4.4,-2.8,0.00,19.1,34.2,0.00,0.00
2023-12-01,-0.1,4.1,-2.7,0.00,17.4,30.2,0.00,0.00
2023-12-02,-2.4,-0.4,-3.9,0.00,13.5,21.2,0.00,0.00
2023-12-03,4.6,7.7,0.6,7.00,21.1,34.9,6.20,0.56
2023-12-04,6.3,7.8,5.6,7.80,25.4,42.8,7.80,0.00
2023-12-05,5.2,6.2,2.8,2.50,18.8,30.2,2.50,0.00
2023-12-06,2.5,4.3,0.8,0.00,12.7,20.5,0.00,0.00
2023-12-07,6.5,8.8,4.6,5.70,28.0,47.9,5.70,0.00
2023-12-08,7.9,10.8,5.6,0.00,21.4,34.2,0.00,0.00
2023-12-09,9.6,13.9,7.3,7.90,33.6,57.2,7.90,0.00
2023-12-10,9.3,11.7,6.9,2.10,35.0,58.0,2.10,0.00
2023-12-11,8.3,10.8,4.6,0.00,38.0,63.7,0.00,0.00
2023-12-12,9.2,11.4,7.1,7.30,21.3,34.2,7.30,0.00
2023-12-13,7.0,7.9,5.8,0.50,31.3,52.6,0.50,0.00
2023-12-14,4.5,7.4,1.6,0.90,15.6,33.5,0.90,0.00
2023-12-15,5.0,8.1,2.5,0.00,12.9,21.2,0.00,0.00
2023-12-16,8.8,11.2,4.8,0.00,21.2,35.3,0.00,0.00
2023-12-17,8.9,10.8,6.7,0.00,30.6,49.3,0.00,0.00
2023-12-18,10.0,11.9,7.7,0.00,25.0,42.5,0.00,0.00
2023-12-19,9.8,12.2,5.1,12.70,26.1,43.2,12.70,0.00
2023-12-20,7.9,10.9,4.9,0.00,27.3,46.1,0.00,0.00
2023-12-21,11.0,13.4,8.2,0.30,35.3,59.0,0.30,0.00
2023-12-22,9.9,11.1,8.2,0.30,33.6,55.4,0.30,0.00
2023-12-23,9.5,11.0,7.8,0.00,30.3,50.4,0.00,0.00
2023-12-24,12.4,13.2,10.6,1.20,33.8,58.0,1.20,0.00
2023-12-25,12.2,12.9,10.4,3.20,29.5,49.0,3.20,0.00
2023-12-26,7.0,9.4,4.0,0.20,23.7,40.3,0.20,0.00
2023-12-27,10.1,11.9,6.7,6.30,40.2,70.6,6.30,0.00
2023-12-28,10.6,11.6,8.9,0.40,40.5,68.0,0.40,0.00
2023-12-29,8.5,10.6,5.8,1.50,28.2,49.7,1.50,0.00
2023-12-30,9.1,11.4,5.1,3.60,37.0,65.2,3.60,0.00
2023-12-31,8.2,10.2,6.4,7.60,40.7,70.6,7.60,0.00
2024-01-01,7.9,10.9,5.8,10.50,30.6,51.8,10.50,0.00
2024-01-02,10.9,12.9,8.4,7.40,52.3,90.4,7.40,0.00
2024-01-03,8.3,10.4,6.2,2.30,25.9,45.7,2.30,0.00
2024-01-04,6.8,8.2,4.9,30.30,27.4,46.8,30.30,0.00
2024-01-05,5.7,7.1,4.4,2.10,33.7,57.2,2.10,0.00
2024-01-06,4.7,6.3,3.8,0.10,16.6,28.8,0.10,0.00
2024-01-07,3.1,4.7,1.5,0.00,22.2,37.8,0.00,0.00
2024-01-08,1.9,3.3,0.8,0.70,27.6,46.4,0.40,0.21
2024-01-09,1.6,4.0,0.6,0.00,31.4,54.0,0.00,0.00
2024-01-10,1.9,4.8,0.4,0.00,22.5,39.2,0.00,0.00
2024-01-11,2.6,5.5,-0.9,0.00,24.0,41.0,0.00,0.00
2024-01-12,5.1,6.8,3.8,0.00,18.1,30.6,0.00,0.00
2024-01-13,3.2,4.2,1.5,0.00,10.7,20.5,0.00,0.00
2024-01-14,3.6,5.7,1.6,1.60,17.1,29.9,1.60,0.00
2024-01-15,-0.8,2.5,-4.0,0.00,18.8,33.1,0.00,0.00
2024-01-16,-1.5,3.8,-4.5,0.00,11.8,23.0,0.00,0.00
2024-01-17,0.1,2.4,-3.2,0.00,19.9,32.8,0.00,0.00
2024-01-18,-2.3,2.5,-5.1,0.00,15.3,27.7,0.00,0.00
2024-01-19,-0.7,4.8,-3.8,0.00,13.7,24.1,0.00,0.00
2024-01-20,2.6,5.2,-0.9,0.00,26.9,45.7,0.00,0.00
2024-01-21,9.2,11.8,4.2,2.20,49.3,92.5,2.20,0.00
2024-01-22,9.3,12.4,6.5,5.10,50.1,86.8,5.10,0.00
2024-01-23,8.9,12.9,4.1,2.90,37.4,64.4,2.90,0.00
2024-01-24,9.4,12.2,5.8,0.10,36.1,63.0,0.10,0.00
2024-01-25,9.2,11.8,3.6,0.10,27.6,46.1,0.10,0.00
2024-01-26,7.6,12.1,2.2,1.60,33.2,57.6,1.60,0.00
2024-01-27,3.8,8.4,-0.4,0.00,18.7,33.8,0.00,0.00
2024-01-28,5.9,10.8,1.4,0.00,13.7,25.9,0.00,0.00
2024-01-29,10.8,12.9,8.4,0.00,25.4,41.8,0.00,0.00
2024-01-30,8.3,12.0,4.9,0.00,27.9,45.7,0.00,0.00
2024-01-31,7.6,10.9,3.2,0.50,29.0,54.7,0.50,0.00
2024-02-01,5.9,10.8,2.3,0.10,19.1,34.2,0.10,0.00
2024-02-02,9.4,12.6,3.0,0.00,31.8,56.2,0.00,0.00
2024-02-03,11.3,12.8,10.2,0.70,27.1,45.4,0.70,0.00
2024-02-04,11.4,13.2,8.9,0.10,35.4,64.1,0.10,0.00
2024-02-05,9.6,11.5,7.3,0.00,37.2,62.6,0.00,0.00
2024-02-06,11.7,13.2,10.5,8.10,38.7,68.8,8.10,0.00
2024-02-07,5.8,9.6,3.8,10.00,20.1,51.5,10.00,0.00
2024-02-08,7.4,12.2,2.9,16.50,25.3,45.0,16.50,0.00
2024-02-09,10.5,12.6,9.2,7.80,32.8,57.6,7.80,0.00
2024-02-10,9.2,11.4,7.1,2.10,12.5,25.6,2.10,0.00
2024-02-11,7.1,10.5,4.1,7.30,19.5,34.2,7.30,0.00
2024-02-12,4.8,9.1,2.0,0.00,16.3,29.5,0.00,0.00
2024-02-13,8.0,11.4,4.1,2.60,27.6,46.1,2.60,0.00
2024-02-14,12.1,13.9,10.6,2.60,26.8,44.3,2.60,0.00
2024-02-15,12.9,16.6,10.5,0.70,19.0,34.2,0.70,0.00
2024-02-16,10.4,12.9,6.6,2.00,23.8,40.7,2.00,0.00
2024-02-17,10.0,13.3,5.6,1.70,27.2,45.0,1.70,0.00
2024-02-18,11.3,14.8,7.7,12.20,27.2,45.7,12.20,0.00
2024-02-19,9.0,13.2,6.2,2.20,21.5,40.3,2.20,0.00
2024-02-20,8.6,11.9,5.4,0.10,30.0,52.6,0.10,0.00
2024-02-21,10.0,11.9,8.8,3.50,36.1,60.5,3.50,0.00
2024-02-22,7.9,11.6,3.2,11.50,33.4,59.0,11.50,0.00
2024-02-23,4.7,8.4,1.6,2.00,23.5,42.5,1.50,0.35
2024-02-24,2.9,8.1,-1.6,1.60,8.7,17.6,1.60,0.00
2024-02-25,4.6,8.9,-0.2,3.60,33.6,56.5,3.60,0.00
2024-02-26,6.1,8.6,3.2,0.70,43.7,72.4,0.70,0.00
2024-02-27,4.8,7.6,1.8,0.50,15.0,28.8,0.50,0.00
2024-02-28,8.5,10.8,5.5,1.30,25.1,41.8,1.30,0.00
2024-02-29,9.1,10.9,5.5,8.30,26.1,44.3,8.30,0.00
2024-03-01,5.1,8.4,3.2,6.60,34.9,62.3,6.50,0.07
2024-03-02,5.0,8.0,1.1,2.20,27.0,46.1,2.20,0.00
2024-03-03,3.7,9.0,-1.0,0.00,12.0,24.8,0.00,0.00
2024-03-04,5.3,11.1,-0.8,1.10,23.3,38.9,1.10,0.00
2024-03-05,7.0,10.6,3.8,1.80,18.8,36.0,1.80,0.00
2024-03-06,5.5,10.5,2.2,0.00,9.7,19.1,0.00,0.00
2024-03-07,6.7,10.4,2.9,0.30,25.6,44.3,0.30,0.00
2024-03-08,6.7,9.6,3.7,0.00,28.0,49.7,0.00,0.00
2024-03-09,8.9,12.8,6.4,0.40,24.5,43.9,0.40,0.00
2024-03-10,8.0,9.1,7.1,8.60,17.9,29.9,8.60,0.00
2024-03-11,8.0,10.4,6.6,1.90,19.8,34.6,1.90,0.00
2024-03-12,10.1,13.4,6.3,13.30,22.0,37.1,13.30,0.00
2024-03-13,11.4,13.1,10.1,0.50,31.4,54.7,0.50,0.00
2024-03-14,11.6,16.2,8.3,1.20,28.1,48.6,1.20,0.00
2024-03-15,11.7,14.3,9.3,1.30,31.8,54.4,1.30,0.00
2024-03-16,9.2,13.3,5.1,1.30,18.5,32.0,1.30,0.00
2024-03-17,11.4,15.2,9.2,6.40,20.5,36.0,6.40,0.00
2024-03-18,10.7,14.6,7.6,0.20,21.9,38.2,0.20,0.00
2024-03-19,11.1,12.4,9.8,0.20,23.2,41.8,0.20,0.00
2024-03-20,12.0,16.1,9.6,0.80,11.8,20.5,0.80,0.00
2024-03-21,10.6,14.4,5.8,0.00,22.1,38.5,0.00,0.00
2024-03-22,9.5,11.7,5.1,0.40,19.7,33.1,0.40,0.00
2024-03-23,6.3,9.7,3.3,1.70,32.0,59.8,1.10,0.42
2024-03-24,7.8,11.4,4.0,0.00,32.3,55.1,0.00,0.00
2024-03-25,7.8,11.6,3.2,0.90,22.3,38.5,0.90,0.00
2024-03-26,9.2,13.7,6.2,11.90,25.3,42.5,11.90,0.00
2024-03-27,7.3,11.0,5.0,2.90,35.0,61.6,2.90,0.00
2024-03-28,8.0,10.4,4.5,10.20,44.7,79.9,10.20,0.00
2024-03-29,9.3,12.9,6.6,5.00,31.6,55.8,5.00,0.00
2024-03-30,8.7,14.1,3.7,0.00,14.2,24.5,0.00,0.00
2024-03-31,8.6,12.0,5.1,2.00,25.3,43.2,2.00,0.00
2024-04-01,9.6,13.4,6.7,4.30,21.8,38.5,4.30,0.00
2024-04-02,10.3,14.2,7.9,4.30,27.1,45.4,4.30,0.00
2024-04-03,11.4,13.9,9.6,0.70,35.3,63.0,0.70,0.00
2024-04-04,12.1,14.9,9.4,3.60,32.8,56.2,3.60,0.00
2024-04-05,13.7,16.5,11.9,5.40,37.7,65.2,5.40,0.00
2024-04-06,16.0,19.4,13.2,0.10,36.1,61.2,0.10,0.00
2024-04-07,12.6,15.4,9.7,0.00,44.7,74.5,0.00,0.00
2024-04-08,12.1,17.0,8.6,1.70,22.0,40.7,1.70,0.00
2024-04-09,9.3,11.7,6.4,0.50,40.3,69.1,0.50,0.00
2024-04-10,9.5,12.9,4.5,1.70,32.2,56.5,1.70,0.00
2024-04-11,14.5,18.4,12.1,0.40,23.4,40.3,0.40,0.00
2024-04-12,14.0,19.4,9.8,0.00,26.2,47.2,0.00,0.00
2024-04-13,14.1,18.6,9.9,0.00,23.8,41.8,0.00,0.00
2024-04-14,10.5,13.8,7.0,0.00,19.7,35.6,0.00,0.00
2024-04-15,8.5,11.4,6.6,4.60,38.4,70.9,4.60,0.00
2024-04-16,8.8,13.0,4.8,4.60,32.1,54.0,4.40,0.14
2024-04-17,7.3,11.2,4.2,0.50,23.2,42.8,0.50,0.00
2024-04-18,8.4,12.6,3.2,1.10,21.0,35.6,1.10,0.00
2024-04-19,10.0,13.6,7.4,1.00,28.8,52.9,1.00,0.00
2024-04-20,6.9,10.2,3.2,0.20,24.2,43.2,0.20,0.00
2024-04-21,7.3,10.6,3.7,0.00,26.9,47.2,0.00,0.00
2024-04-22,6.2,8.1,3.0,1.00,11.9,21.2,1.00,0.00
2024-04-23,7.6,10.9,4.7,1.50,21.7,38.2,1.50,0.00
2024-04-24,6.7,9.1,2.4,0.00,21.1,38.5,0.00,0.00
2024-04-25,7.2,12.0,1.2,4.20,18.0,34.6,4.20,0.00
2024-04-26,7.3,11.9,2.0,0.00,13.1,22.0,0.00,0.00
2024-04-27,9.0,12.1,6.6,9.20,22.8,40.3,9.20,0.00
2024-04-28,8.2,11.4,6.2,12.30,27.1,46.8,12.30,0.00
2024-04-29,10.4,14.6,5.8,0.30,27.7,49.7,0.30,0.00
2024-04-30,12.5,17.4,7.2,0.40,25.2,44.3,0.40,0.00
2024-05-01,14.0,19.1,8.0,0.10,15.2,24.1,0.10,0.00
2024-05-02,13.8,19.6,10.5,3.30,22.4,37.4,3.30,0.00
2024-05-03,10.6,12.6,8.5,8.20,24.7,42.5,8.20,0.00
2024-05-04,11.4,15.4,6.8,2.70,13.1,27.0,2.70,0.00
2024-05-05,11.5,16.5,6.1,0.30,17.8,31.0,0.30,0.00
2024-05-06,11.7,15.2,7.8,9.90,15.8,28.1,9.90,0.00
2024-05-07,13.6,19.1,8.6,0.30,15.0,28.1,0.30,0.00
2024-05-08,13.2,19.5,7.9,0.00,9.9,19.8,0.00,0.00
2024-05-09,15.3,21.9,9.1,0.00,11.4,19.1,0.00,0.00
2024-05-10,15.4,22.1,9.9,0.00,17.4,31.0,0.00,0.00
2024-05-11,15.2,21.0,9.2,0.00,20.9,38.5,0.00,0.00
2024-05-12,17.6,24.8,12.0,0.00,19.5,33.8,0.00,0.00
2024-05-13,15.2,18.1,10.9,0.30,27.1,46.8,0.30,0.00
2024-05-14,14.7,16.9,13.4,6.70,21.0,36.7,6.70,0.00
2024-05-15,14.9,19.5,10.7,0.50,14.7,28.8,0.50,0.00
2024-05-16,13.8,17.3,9.5,2.10,10.0,19.8,2.10,0.00
2024-05-17,15.2,19.8,9.1,0.20,7.9,17.6,0.20,0.00
2024-05-18,15.2,19.3,11.2,1.60,13.8,26.6,1.60,0.00
2024-05-19,15.2,21.4,8.6,0.20,19.3,33.5,0.20,0.00
2024-05-20,14.4,20.1,8.8,0.10,16.2,29.9,0.10,0.00
2024-05-21,13.2,15.9,9.8,9.80,12.9,23.0,9.80,0.00
2024-05-22,13.6,15.1,12.4,12.90,22.4,39.6,12.90,0.00
2024-05-23,14.0,17.5,10.6,0.00,22.7,40.3,0.00,0.00
2024-05-24,13.0,17.5,7.2,0.00,12.9,26.3,0.00,0.00
2024-05-25,14.7,19.9,8.9,0.10,15.4,28.1,0.10,0.00
2024-05-26,14.9,18.5,11.4,5.40,27.9,48.2,5.40,0.00
2024-05-27,12.9,16.5,9.5,0.80,19.9,40.3,0.80,0.00
2024-05-28,14.2,18.4,9.7,4.00,32.0,54.0,4.00,0.00
2024-05-29,15.4,19.1,11.9,0.50,23.9,41.4,0.50,0.00
2024-05-30,13.8,17.5,11.1,3.40,22.9,41.8,3.40,0.00
2024-05-31,13.2,15.4,11.1,1.10,37.8,63.4,1.10,0.00
2024-06-01,13.2,16.5,8.9,0.00,27.8,47.5,0.00,0.00
2024-06-02,15.4,21.5,7.9,0.00,14.9,29.9,0.00,0.00
2024-06-03,16.1,19.6,10.4,0.30,12.6,24.8,0.30,0.00
2024-06-04,15.6,19.6,12.3,3.70,23.4,41.8,3.70,0.00
2024-06-05,12.1,15.4,6.2,0.00,20.9,38.5,0.00,0.00
2024-06-06,13.0,16.7,8.6,0.10,15.3,28.8,0.10,0.00
2024-06-07,13.8,18.1,7.4,0.10,20.9,37.1,0.10,0.00
2024-06-08,13.8,17.6,9.6,0.60,19.8,38.2,0.60,0.00
2024-06-09,12.7,16.9,6.3,0.00,22.3,41.0,0.00,0.00
2024-06-10,11.7,14.6,8.1,8.00,29.5,52.9,8.00,0.00
2024-06-11,11.1,15.1,6.6,2.00,14.1,28.1,2.00,0.00
2024-06-12,12.1,15.9,7.5,1.00,12.1,21.2,1.00,0.00
2024-06-13,12.4,15.9,7.1,1.60,26.7,45.4,1.60,0.00
2024-06-14,14.8,18.0,11.5,2.50,28.7,51.8,2.50,0.00
2024-06-15,13.4,17.3,9.6,2.50,34.8,63.7,2.50,0.00
2024-06-16,15.0,19.8,10.6,0.10,23.3,43.2,0.10,0.00
2024-06-17,15.9,20.7,9.9,0.00,17.1,32.8,0.00,0.00
2024-06-18,16.4,21.0,11.4,0.30,15.5,27.0,0.30,0.00
2024-06-19,15.0,19.7,11.0,0.00,22.9,40.0,0.00,0.00
2024-06-20,15.4,21.1,8.1,0.00,13.1,27.0,0.00,0.00
2024-06-21,17.0,23.0,10.3,0.10,25.5,46.1,0.10,0.00
2024-06-22,17.4,21.8,13.6,1.60,17.3,31.0,1.60,0.00
2024-06-23,17.9,23.0,10.6,0.00,10.8,18.0,0.00,0.00
2024-06-24,20.4,26.3,14.0,0.00,14.3,27.7,0.00,0.00
2024-06-25,20.8,28.0,12.9,0.00,18.1,31.7,0.00,0.00
2024-06-26,21.7,27.9,14.3,0.00,18.4,31.7,0.00,0.00
2024-06-27,19.4,23.2,14.4,0.00,26.0,47.5,0.00,0.00
2024-06-28,16.8,21.6,12.1,0.00,25.9,45.7,0.00,0.00
2024-06-29,17.6,22.8,10.1,0.00,7.6,20.5,0.00,0.00
2024-06-30,17.0,19.9,14.9,0.30,17.7,33.1,0.30,0.00
2024-07-01,16.6,19.4,12.7,0.10,20.5,36.0,0.10,0.00
2024-07-02,15.2,17.6,12.7,0.10,20.0,35.6,0.10,0.00
2024-07-03,15.5,18.5,12.6,1.60,21.6,37.1,1.60,0.00
2024-07-04,15.9,19.6,12.3,0.40,30.8,52.9,0.40,0.00
2024-07-05,16.3,21.0,13.4,23.10,28.7,49.7,23.10,0.00
2024-07-06,14.5,16.6,10.6,9.20,29.7,55.4,9.20,0.00
2024-07-07,13.6,17.5,10.1,12.30,24.7,45.0,12.30,0.00
2024-07-08,14.7,18.5,8.9,7.10,17.8,29.2,7.10,0.00
2024-07-09,17.1,19.9,14.9,15.80,20.4,36.4,15.80,0.00
2024-07-10,17.6,20.5,14.1,0.20,28.0,49.0,0.20,0.00
2024-07-11,16.9,21.4,11.6,0.30,18.9,32.0,0.30,0.00
2024-07-12,14.9,17.6,12.9,0.00,19.2,33.5,0.00,0.00
2024-07-13,14.6,18.4,10.9,0.60,14.3,27.0,0.60,0.00
2024-07-14,16.0,20.9,10.1,0.10,16.0,30.2,0.10,0.00
2024-07-15,16.5,21.5,10.9,7.30,18.9,33.1,7.30,0.00
2024-07-16,17.4,20.8,13.9,1.10,19.5,36.4,1.10,0.00
